venta_id,fecha,vendedor_id,cliente,producto,categoria,cantidad,precio_unitario,total_venta,zona,canal
2616,2023-12-21,5,Cliente_0001,Headset Logitech,Tecnología,4,222.52,890.08,Provincias,Distribuidor
2617,2023-12-16,32,Cliente_0041,Teléfono IP,Tecnología,14,357.14,4999.96,Provincias,Directo
2618,2023-12-05,2,Cliente_0117,Headset Logitech,Tecnología,13,236.38,3072.94,Lima Sur,Directo
2619,2023-12-13,26,Cliente_0156,Archivador Metálico,Muebles,12,399.65,4795.8,Lima Centro,E-commerce
2620,2023-12-10,40,Cliente_0102,Papel A4 x500,Oficina,9,21.29,191.61,Lima Norte,Distribuidor
2621,2023-12-25,20,Cliente_0022,Teléfono IP,Tecnología,8,324.97,2599.76,Lima Centro,Distribuidor
2622,2023-12-12,28,Cliente_0020,Mouse Inalámbrico,Tecnología,4,95.28,381.12,Lima Este,E-commerce
2623,2023-12-07,42,Cliente_0175,Router WiFi 6,Tecnología,13,299.52,3893.76,Lima Centro,Teléfono
2624,2023-12-05,17,Cliente_0120,Headset Logitech,Tecnología,2,205.34,410.68,Lima Sur,E-commerce
2625,2023-12-19,21,Cliente_0147,Archivador Metálico,Muebles,3,372.08,1116.24,Lima Centro,Directo
2626,2023-12-23,47,Cliente_0197,Proyector Benq,Tecnología,6,1791.54,10749.24,Lima Este,Teléfono
2627,2023-12-15,8,Cliente_0171,Headset Logitech,Tecnología,14,215.71,3019.94,Lima Centro,E-commerce
2628,2023-12-25,24,Cliente_0137,"Laptop HP 15""",Tecnología,10,3063.23,30632.3,Lima Sur,Teléfono
2629,2023-12-27,11,Cliente_0082,Silla Ergonómica,Muebles,7,901.73,6312.11,Lima Sur,Distribuidor
2630,2023-12-23,33,Cliente_0166,Silla Ergonómica,Muebles,7,980.41,6862.87,Lima Centro,Distribuidor
2631,2023-12-28,3,Cliente_0111,"Laptop HP 15""",Tecnología,9,2763.6,24872.4,Lima Este,Distribuidor
2632,2023-12-11,47,Cliente_0027,"Monitor LG 24""",Tecnología,10,744.23,7442.3,Lima Este,Teléfono
2633,2023-12-19,50,Cliente_0093,"Laptop HP 15""",Tecnología,15,2667.25,40008.75,Lima Sur,Distribuidor
2634,2023-12-17,20,Cliente_0120,Teclado Mecánico,Tecnología,10,172.44,1724.4,Lima Centro,Distribuidor
2635,2023-12-22,40,Cliente_0004,Disco Externo 1TB,Tecnología,8,264.27,2114.16,Lima Norte,Distribuidor
2636,2023-12-19,29,Cliente_0017,Cartucho Tinta Negro,Oficina,9,49.0,441.0,Lima Sur,E-commerce
2637,2023-12-01,25,Cliente_0063,Pizarra Acrílica,Oficina,3,93.7,281.1,Callao,E-commerce
2638,2023-12-17,44,Cliente_0032,Impresora Epson,Oficina,3,458.15,1374.45,Lima Sur,Directo
2639,2023-12-15,40,Cliente_0153,Silla Ergonómica,Muebles,4,1061.73,4246.92,Lima Norte,Distribuidor
2640,2023-12-13,48,Cliente_0015,Teléfono IP,Tecnología,14,317.21,4440.94,Provincias,E-commerce
2641,2023-12-23,29,Cliente_0160,Impresora Epson,Oficina,13,520.57,6767.41,Lima Sur,E-commerce
2642,2023-12-24,41,Cliente_0092,Teléfono IP,Tecnología,8,371.72,2973.76,Lima Sur,Distribuidor
2643,2023-12-18,32,Cliente_0032,Tablet Samsung,Tecnología,2,854.61,1709.22,Provincias,Directo
2644,2023-12-18,45,Cliente_0038,Archivador Metálico,Muebles,9,387.62,3488.58,Lima Este,E-commerce
2645,2023-12-16,34,Cliente_0122,Papel A4 x500,Oficina,12,21.63,259.56,Provincias,Distribuidor
2646,2023-12-03,8,Cliente_0064,Escritorio Standing,Muebles,2,1365.84,2731.68,Lima Centro,E-commerce
2647,2023-12-14,12,Cliente_0061,Webcam Logitech,Tecnología,3,198.56,595.68,Provincias,Teléfono
2648,2023-12-08,14,Cliente_0151,Mouse Inalámbrico,Tecnología,15,95.23,1428.45,Provincias,Teléfono
2649,2023-12-21,27,Cliente_0111,Papel A4 x500,Oficina,5,19.9,99.5,Lima Centro,Teléfono
2650,2023-12-06,46,Cliente_0162,Escritorio Standing,Muebles,5,1342.88,6714.4,Lima Este,Teléfono
2651,2023-12-08,7,Cliente_0136,Teclado Mecánico,Tecnología,11,177.19,1949.09,Lima Sur,Directo
2652,2023-12-04,13,Cliente_0024,Pizarra Acrílica,Oficina,3,92.51,277.53,Callao,Teléfono
2653,2023-12-19,24,Cliente_0083,"Laptop HP 15""",Tecnología,2,2890.28,5780.56,Lima Sur,Teléfono
2654,2023-12-18,12,Cliente_0035,"Monitor LG 24""",Tecnología,12,606.43,7277.16,Provincias,Teléfono
2655,2023-12-24,7,Cliente_0054,Proyector Benq,Tecnología,7,1803.91,12627.37,Lima Sur,Directo
2656,2023-12-26,40,Cliente_0144,UPS 1000VA,Tecnología,15,456.13,6841.95,Lima Norte,Distribuidor
2657,2023-12-01,30,Cliente_0112,Escritorio Standing,Muebles,9,1200.07,10800.63,Lima Norte,E-commerce
2658,2023-12-11,46,Cliente_0178,Headset Logitech,Tecnología,15,227.67,3415.05,Lima Este,Teléfono
2659,2023-12-06,42,Cliente_0018,Cartucho Tinta Negro,Oficina,4,49.11,196.44,Lima Centro,Teléfono
2660,2023-12-18,2,Cliente_0163,Teclado Mecánico,Tecnología,9,177.98,1601.82,Lima Sur,Directo
2661,2023-12-04,2,Cliente_0132,Impresora Epson,Oficina,2,474.88,949.76,Lima Sur,Directo
2662,2023-12-08,16,Cliente_0085,Router WiFi 6,Tecnología,12,351.12,4213.44,Lima Sur,Distribuidor
2663,2023-12-15,31,Cliente_0033,Papel A4 x500,Oficina,6,20.4,122.4,Lima Sur,Distribuidor
2664,2023-12-11,24,Cliente_0112,Webcam Logitech,Tecnología,7,195.24,1366.68,Lima Sur,Teléfono
2665,2023-12-10,48,Cliente_0052,Folder Manila x50,Oficina,4,16.38,65.52,Provincias,E-commerce
2666,2023-12-14,20,Cliente_0156,Proyector Benq,Tecnología,12,2003.24,24038.88,Lima Centro,Distribuidor
2667,2023-12-05,9,Cliente_0078,Disco Externo 1TB,Tecnología,5,318.82,1594.1,Lima Norte,Distribuidor
2668,2023-12-03,33,Cliente_0183,Mouse Inalámbrico,Tecnología,12,84.47,1013.64,Lima Centro,Distribuidor
2669,2023-12-02,14,Cliente_0005,Papel A4 x500,Oficina,3,20.5,61.5,Provincias,Teléfono
2670,2023-12-17,40,Cliente_0185,"Laptop HP 15""",Tecnología,1,3189.06,3189.06,Lima Norte,Distribuidor
2671,2023-12-16,8,Cliente_0028,Papel A4 x500,Oficina,10,22.71,227.1,Lima Centro,E-commerce
2672,2023-12-16,16,Cliente_0174,Papel A4 x500,Oficina,7,23.83,166.81,Lima Sur,Distribuidor
2673,2023-12-21,11,Cliente_0043,Cartucho Tinta Negro,Oficina,15,49.76,746.4,Lima Sur,Distribuidor
2674,2023-12-23,27,Cliente_0085,Teléfono IP,Tecnología,12,402.19,4826.28,Lima Centro,Teléfono
2675,2023-12-17,49,Cliente_0071,Mouse Inalámbrico,Tecnología,1,83.41,83.41,Callao,E-commerce
2676,2023-12-06,35,Cliente_0132,Router WiFi 6,Tecnología,6,362.57,2175.42,Provincias,Teléfono
2677,2023-12-19,38,Cliente_0023,Cartucho Tinta Negro,Oficina,14,48.77,682.78,Callao,Teléfono
2678,2023-12-23,43,Cliente_0009,Escritorio Standing,Muebles,6,1331.35,7988.1,Callao,Teléfono
2679,2023-12-21,48,Cliente_0056,Tablet Samsung,Tecnología,5,799.27,3996.35,Provincias,E-commerce
2680,2023-12-12,19,Cliente_0010,Escritorio Standing,Muebles,10,1211.75,12117.5,Lima Sur,Directo
2681,2023-12-08,15,Cliente_0186,UPS 1000VA,Tecnología,13,387.29,5034.77,Lima Centro,Teléfono
2682,2023-12-17,26,Cliente_0044,Router WiFi 6,Tecnología,10,345.21,3452.1,Lima Centro,E-commerce
2683,2023-12-26,5,Cliente_0179,Disco Externo 1TB,Tecnología,8,314.49,2515.92,Provincias,Distribuidor
2684,2023-12-10,44,Cliente_0178,Teléfono IP,Tecnología,8,363.58,2908.64,Lima Sur,Directo
2685,2023-12-12,24,Cliente_0122,Proyector Benq,Tecnología,2,2122.57,4245.14,Lima Sur,Teléfono
2686,2023-12-02,46,Cliente_0064,Teléfono IP,Tecnología,15,334.08,5011.2,Lima Este,Teléfono
2687,2023-12-15,36,Cliente_0188,Cartucho Tinta Negro,Oficina,4,44.15,176.6,Lima Este,E-commerce
2688,2023-12-27,38,Cliente_0134,"Laptop HP 15""",Tecnología,13,3021.31,39277.03,Callao,Teléfono
2689,2023-12-06,3,Cliente_0168,Disco Externo 1TB,Tecnología,4,294.89,1179.56,Lima Este,Distribuidor
2690,2023-12-12,21,Cliente_0076,Cartucho Tinta Negro,Oficina,4,47.15,188.6,Lima Centro,Directo
2691,2023-12-25,23,Cliente_0194,Papel A4 x500,Oficina,5,20.09,100.45,Callao,Teléfono
2692,2023-12-01,31,Cliente_0165,"Laptop HP 15""",Tecnología,6,2572.51,15435.06,Lima Sur,Distribuidor
2693,2023-12-05,16,Cliente_0145,UPS 1000VA,Tecnología,3,430.94,1292.82,Lima Sur,Distribuidor
2694,2023-12-27,29,Cliente_0127,Router WiFi 6,Tecnología,1,310.27,310.27,Lima Sur,E-commerce
2695,2023-12-04,14,Cliente_0044,Mouse Inalámbrico,Tecnología,8,87.63,701.04,Provincias,Teléfono
2696,2023-12-14,21,Cliente_0197,Papel A4 x500,Oficina,6,25.14,150.84,Lima Centro,Directo
2697,2023-12-13,20,Cliente_0130,Disco Externo 1TB,Tecnología,9,261.31,2351.79,Lima Centro,Distribuidor
2698,2023-12-24,35,Cliente_0159,"Laptop HP 15""",Tecnología,4,2569.63,10278.52,Provincias,Teléfono
2699,2023-12-25,16,Cliente_0049,Archivador Metálico,Muebles,6,398.94,2393.64,Lima Sur,Distribuidor
2700,2023-12-15,19,Cliente_0192,Cartucho Tinta Negro,Oficina,10,46.89,468.9,Lima Sur,Directo
2701,2023-12-16,33,Cliente_0138,Papel A4 x500,Oficina,15,23.86,357.9,Lima Centro,Distribuidor
2702,2023-12-05,48,Cliente_0059,Teléfono IP,Tecnología,2,358.89,717.78,Provincias,E-commerce
2703,2023-12-15,41,Cliente_0011,Folder Manila x50,Oficina,5,17.27,86.35,Lima Sur,Distribuidor
2704,2023-12-20,50,Cliente_0189,Webcam Logitech,Tecnología,9,192.23,1730.07,Lima Sur,Distribuidor
2705,2023-12-05,9,Cliente_0051,Proyector Benq,Tecnología,12,1840.39,22084.68,Lima Norte,Distribuidor
2706,2023-12-11,19,Cliente_0013,Tablet Samsung,Tecnología,10,755.41,7554.1,Lima Sur,Directo
2707,2023-12-06,23,Cliente_0134,Escritorio Standing,Muebles,1,1368.04,1368.04,Callao,Teléfono
2708,2023-12-17,36,Cliente_0132,Teclado Mecánico,Tecnología,13,173.21,2251.73,Lima Este,E-commerce
2709,2023-12-13,11,Cliente_0190,Teléfono IP,Tecnología,15,386.95,5804.25,Lima Sur,Distribuidor
2710,2023-12-01,28,Cliente_0117,Webcam Logitech,Tecnología,3,192.38,577.14,Lima Este,E-commerce
2711,2023-12-26,40,Cliente_0020,Disco Externo 1TB,Tecnología,12,296.87,3562.44,Lima Norte,Distribuidor
2712,2023-12-26,40,Cliente_0159,Teléfono IP,Tecnología,13,356.93,4640.09,Lima Norte,Distribuidor
2713,2023-12-01,39,Cliente_0048,Headset Logitech,Tecnología,4,249.73,998.92,Lima Sur,Directo
2714,2023-12-08,22,Cliente_0187,Silla Ergonómica,Muebles,1,871.59,871.59,Lima Centro,E-commerce
2715,2023-12-09,33,Cliente_0156,"Laptop HP 15""",Tecnología,9,3000.25,27002.25,Lima Centro,Distribuidor
2716,2023-12-18,39,Cliente_0074,Cartucho Tinta Negro,Oficina,2,50.5,101.0,Lima Sur,Directo
2717,2023-12-24,10,Cliente_0040,Escritorio Standing,Muebles,6,1160.2,6961.2,Lima Centro,Distribuidor
2718,2023-12-23,25,Cliente_0161,Folder Manila x50,Oficina,1,16.59,16.59,Callao,E-commerce
2719,2023-12-16,48,Cliente_0019,"Monitor LG 24""",Tecnología,7,652.18,4565.26,Provincias,E-commerce
2720,2023-12-26,46,Cliente_0053,UPS 1000VA,Tecnología,9,470.25,4232.25,Lima Este,Teléfono
2721,2023-12-10,44,Cliente_0126,Escritorio Standing,Muebles,14,1195.07,16730.98,Lima Sur,Directo
2722,2023-12-02,43,Cliente_0080,Tablet Samsung,Tecnología,10,757.14,7571.4,Callao,Teléfono
2723,2023-12-25,29,Cliente_0141,Router WiFi 6,Tecnología,12,308.29,3699.48,Lima Sur,E-commerce
2724,2023-12-16,38,Cliente_0023,Papel A4 x500,Oficina,11,23.25,255.75,Callao,Teléfono
2725,2023-12-26,32,Cliente_0192,Mouse Inalámbrico,Tecnología,15,83.46,1251.9,Provincias,Directo
2726,2023-12-15,27,Cliente_0147,Papel A4 x500,Oficina,6,25.12,150.72,Lima Centro,Teléfono
2727,2023-12-11,21,Cliente_0126,Teléfono IP,Tecnología,6,327.01,1962.06,Lima Centro,Directo
2728,2023-12-15,23,Cliente_0149,Disco Externo 1TB,Tecnología,2,276.83,553.66,Callao,Teléfono
2729,2023-12-20,42,Cliente_0010,Disco Externo 1TB,Tecnología,14,259.94,3639.16,Lima Centro,Teléfono
2730,2023-12-12,1,Cliente_0086,Headset Logitech,Tecnología,7,224.71,1572.97,Lima Centro,E-commerce
2731,2023-12-13,10,Cliente_0172,UPS 1000VA,Tecnología,15,426.19,6392.85,Lima Centro,Distribuidor
2732,2023-12-22,1,Cliente_0086,UPS 1000VA,Tecnología,11,442.69,4869.59,Lima Centro,E-commerce
2733,2023-12-02,4,Cliente_0106,Papel A4 x500,Oficina,9,21.66,194.94,Lima Sur,Directo
2734,2023-12-19,35,Cliente_0200,Router WiFi 6,Tecnología,13,315.38,4099.94,Provincias,Teléfono
2735,2023-12-07,8,Cliente_0134,Folder Manila x50,Oficina,9,17.82,160.38,Lima Centro,E-commerce
2736,2023-12-13,1,Cliente_0134,Archivador Metálico,Muebles,5,392.65,1963.25,Lima Centro,E-commerce
2737,2023-12-11,13,Cliente_0043,Teléfono IP,Tecnología,7,386.35,2704.45,Callao,Teléfono
2738,2023-12-18,15,Cliente_0077,Archivador Metálico,Muebles,13,348.67,4532.71,Lima Centro,Teléfono
2739,2023-12-27,22,Cliente_0047,Silla Ergonómica,Muebles,11,1022.35,11245.85,Lima Centro,E-commerce
2740,2023-12-02,14,Cliente_0058,"Laptop HP 15""",Tecnología,12,2645.08,31740.96,Provincias,Teléfono
2741,2023-12-10,19,Cliente_0054,"Laptop HP 15""",Tecnología,11,2998.47,32983.17,Lima Sur,Directo
2742,2023-12-16,40,Cliente_0071,Proyector Benq,Tecnología,15,1780.84,26712.6,Lima Norte,Distribuidor
2743,2023-12-23,30,Cliente_0094,Tablet Samsung,Tecnología,2,816.62,1633.24,Lima Norte,E-commerce
2744,2023-12-07,40,Cliente_0194,Silla Ergonómica,Muebles,4,893.3,3573.2,Lima Norte,Distribuidor
2745,2023-12-23,46,Cliente_0002,Mouse Inalámbrico,Tecnología,7,82.93,580.51,Lima Este,Teléfono
2746,2023-12-09,23,Cliente_0180,"Monitor LG 24""",Tecnología,6,627.49,3764.94,Callao,Teléfono
2747,2023-12-25,27,Cliente_0198,Folder Manila x50,Oficina,8,17.45,139.6,Lima Centro,Teléfono
2748,2023-12-13,2,Cliente_0080,Impresora Epson,Oficina,13,497.28,6464.64,Lima Sur,Directo
2749,2023-12-09,45,Cliente_0047,Teléfono IP,Tecnología,4,381.63,1526.52,Lima Este,E-commerce
2750,2023-12-03,43,Cliente_0050,Mouse Inalámbrico,Tecnología,5,91.93,459.65,Callao,Teléfono
2751,2023-12-13,50,Cliente_0100,"Monitor LG 24""",Tecnología,12,682.25,8187.0,Lima Sur,Distribuidor
2752,2023-12-16,26,Cliente_0064,Archivador Metálico,Muebles,3,405.35,1216.05,Lima Centro,E-commerce
2753,2023-12-02,1,Cliente_0189,Teléfono IP,Tecnología,10,396.02,3960.2,Lima Centro,E-commerce
2754,2023-12-24,50,Cliente_0093,Teléfono IP,Tecnología,5,375.96,1879.8,Lima Sur,Distribuidor
2755,2023-12-28,50,Cliente_0191,Proyector Benq,Tecnología,12,1786.04,21432.48,Lima Sur,Distribuidor
2756,2023-12-23,27,Cliente_0126,Cartucho Tinta Negro,Oficina,2,43.58,87.16,Lima Centro,Teléfono
2757,2023-12-25,43,Cliente_0054,Papel A4 x500,Oficina,3,22.13,66.39,Callao,Teléfono
2758,2023-12-25,6,Cliente_0187,Mouse Inalámbrico,Tecnología,15,83.73,1255.95,Lima Centro,Teléfono
2759,2023-12-19,4,Cliente_0024,Folder Manila x50,Oficina,10,17.12,171.2,Lima Sur,Directo
2760,2023-12-05,8,Cliente_0117,Escritorio Standing,Muebles,14,1275.36,17855.04,Lima Centro,E-commerce
2761,2023-12-14,12,Cliente_0157,UPS 1000VA,Tecnología,7,457.96,3205.72,Provincias,Teléfono
2762,2023-12-24,33,Cliente_0145,Cartucho Tinta Negro,Oficina,3,41.29,123.87,Lima Centro,Distribuidor
2763,2023-12-16,34,Cliente_0165,Silla Ergonómica,Muebles,5,1006.19,5030.95,Provincias,Distribuidor
2764,2023-12-14,4,Cliente_0192,Folder Manila x50,Oficina,7,17.26,120.82,Lima Sur,Directo
2765,2023-12-09,17,Cliente_0068,Folder Manila x50,Oficina,10,19.45,194.5,Lima Sur,E-commerce
2766,2023-12-05,23,Cliente_0086,Folder Manila x50,Oficina,7,18.53,129.71,Callao,Teléfono
2767,2023-12-08,40,Cliente_0128,UPS 1000VA,Tecnología,12,398.14,4777.68,Lima Norte,Distribuidor
2768,2023-12-11,32,Cliente_0192,Teléfono IP,Tecnología,7,384.29,2690.03,Provincias,Directo
2769,2023-12-08,24,Cliente_0115,Impresora Epson,Oficina,14,501.92,7026.88,Lima Sur,Teléfono
2770,2023-12-16,5,Cliente_0073,Pizarra Acrílica,Oficina,8,94.35,754.8,Provincias,Distribuidor
2771,2023-12-06,31,Cliente_0116,"Laptop HP 15""",Tecnología,11,2783.73,30621.03,Lima Sur,Distribuidor
2772,2023-12-02,34,Cliente_0130,Pizarra Acrílica,Oficina,14,93.26,1305.64,Provincias,Distribuidor
2773,2023-12-16,28,Cliente_0049,Tablet Samsung,Tecnología,10,847.41,8474.1,Lima Este,E-commerce
2774,2023-12-10,48,Cliente_0056,Folder Manila x50,Oficina,1,17.72,17.72,Provincias,E-commerce
2775,2023-12-03,10,Cliente_0075,Archivador Metálico,Muebles,15,363.44,5451.6,Lima Centro,Distribuidor
2776,2023-12-18,11,Cliente_0069,Cartucho Tinta Negro,Oficina,13,40.91,531.83,Lima Sur,Distribuidor
2777,2023-12-04,4,Cliente_0137,Pizarra Acrílica,Oficina,7,97.78,684.46,Lima Sur,Directo
2778,2023-12-03,35,Cliente_0056,Tablet Samsung,Tecnología,3,724.68,2174.04,Provincias,Teléfono
2779,2023-12-22,49,Cliente_0103,Folder Manila x50,Oficina,3,17.46,52.38,Callao,E-commerce
2780,2023-12-02,32,Cliente_0197,Silla Ergonómica,Muebles,3,882.65,2647.95,Provincias,Directo
2781,2023-12-20,46,Cliente_0032,Mouse Inalámbrico,Tecnología,4,82.37,329.48,Lima Este,Teléfono
2782,2023-12-02,20,Cliente_0140,Folder Manila x50,Oficina,15,19.52,292.8,Lima Centro,Distribuidor
2783,2023-12-14,22,Cliente_0108,Disco Externo 1TB,Tecnología,9,260.87,2347.83,Lima Centro,E-commerce
2784,2023-12-23,14,Cliente_0131,Router WiFi 6,Tecnología,5,351.82,1759.1,Provincias,Teléfono
2785,2023-12-28,50,Cliente_0062,UPS 1000VA,Tecnología,9,383.34,3450.06,Lima Sur,Distribuidor
2786,2023-12-06,47,Cliente_0163,"Monitor LG 24""",Tecnología,4,724.78,2899.12,Lima Este,Teléfono
2787,2023-12-13,28,Cliente_0138,"Monitor LG 24""",Tecnología,15,646.24,9693.6,Lima Este,E-commerce
2788,2023-12-25,8,Cliente_0165,Router WiFi 6,Tecnología,15,342.92,5143.8,Lima Centro,E-commerce
2789,2023-12-22,39,Cliente_0176,Impresora Epson,Oficina,12,530.64,6367.68,Lima Sur,Directo
2790,2023-12-22,2,Cliente_0017,Papel A4 x500,Oficina,2,23.6,47.2,Lima Sur,Directo
2791,2023-12-11,10,Cliente_0039,Webcam Logitech,Tecnología,11,198.18,2179.98,Lima Centro,Distribuidor
2792,2023-12-08,35,Cliente_0085,Silla Ergonómica,Muebles,6,991.83,5950.98,Provincias,Teléfono
2793,2023-12-15,14,Cliente_0171,Archivador Metálico,Muebles,13,405.97,5277.61,Provincias,Teléfono
2794,2023-12-13,29,Cliente_0104,Impresora Epson,Oficina,4,449.15,1796.6,Lima Sur,E-commerce
2795,2023-12-24,28,Cliente_0165,"Monitor LG 24""",Tecnología,14,703.22,9845.08,Lima Este,E-commerce
2796,2023-12-05,3,Cliente_0018,"Monitor LG 24""",Tecnología,7,651.52,4560.64,Lima Este,Distribuidor
2797,2023-12-19,39,Cliente_0072,Mouse Inalámbrico,Tecnología,7,86.36,604.52,Lima Sur,Directo
2798,2023-12-14,10,Cliente_0154,Mouse Inalámbrico,Tecnología,11,81.73,899.03,Lima Centro,Distribuidor
2799,2023-12-26,21,Cliente_0118,Folder Manila x50,Oficina,12,19.31,231.72,Lima Centro,Directo
2800,2023-12-24,15,Cliente_0099,Headset Logitech,Tecnología,5,211.77,1058.85,Lima Centro,Teléfono
2801,2023-12-16,1,Cliente_0161,Impresora Epson,Oficina,15,487.95,7319.25,Lima Centro,E-commerce
2802,2023-12-06,33,Cliente_0067,Disco Externo 1TB,Tecnología,7,321.42,2249.94,Lima Centro,Distribuidor
2803,2023-12-09,20,Cliente_0090,Disco Externo 1TB,Tecnología,10,317.46,3174.6,Lima Centro,Distribuidor
2804,2023-12-20,27,Cliente_0154,Teléfono IP,Tecnología,9,399.12,3592.08,Lima Centro,Teléfono
2805,2023-12-06,42,Cliente_0151,Archivador Metálico,Muebles,11,408.86,4497.46,Lima Centro,Teléfono
2806,2023-12-26,26,Cliente_0110,"Monitor LG 24""",Tecnología,2,698.45,1396.9,Lima Centro,E-commerce
2807,2023-12-06,31,Cliente_0073,Teléfono IP,Tecnología,13,345.88,4496.44,Lima Sur,Distribuidor
2808,2023-12-20,14,Cliente_0075,Webcam Logitech,Tecnología,11,202.59,2228.49,Provincias,Teléfono
2809,2023-12-01,6,Cliente_0066,Cartucho Tinta Negro,Oficina,10,45.83,458.3,Lima Centro,Teléfono
2810,2023-12-24,40,Cliente_0112,UPS 1000VA,Tecnología,7,380.02,2660.14,Lima Norte,Distribuidor
2811,2023-12-14,7,Cliente_0058,Pizarra Acrílica,Oficina,13,90.56,1177.28,Lima Sur,Directo
2812,2023-12-11,12,Cliente_0011,Mouse Inalámbrico,Tecnología,1,85.58,85.58,Provincias,Teléfono
2813,2023-12-08,12,Cliente_0106,Cartucho Tinta Negro,Oficina,5,51.35,256.75,Provincias,Teléfono
2814,2023-12-25,27,Cliente_0170,Pizarra Acrílica,Oficina,11,93.8,1031.8,Lima Centro,Teléfono
2815,2023-12-09,11,Cliente_0014,Teléfono IP,Tecnología,14,384.29,5380.06,Lima Sur,Distribuidor
2816,2023-12-03,20,Cliente_0058,Escritorio Standing,Muebles,2,1277.3,2554.6,Lima Centro,Distribuidor
2817,2023-12-16,17,Cliente_0137,"Laptop HP 15""",Tecnología,9,2583.87,23254.83,Lima Sur,E-commerce
2818,2023-12-16,26,Cliente_0089,Teléfono IP,Tecnología,6,338.0,2028.0,Lima Centro,E-commerce
2819,2023-12-10,1,Cliente_0178,Folder Manila x50,Oficina,6,16.64,99.84,Lima Centro,E-commerce
2820,2023-12-23,13,Cliente_0011,Mouse Inalámbrico,Tecnología,1,88.87,88.87,Callao,Teléfono
2821,2023-12-22,47,Cliente_0030,Papel A4 x500,Oficina,14,23.14,323.96,Lima Este,Teléfono
2822,2023-12-27,22,Cliente_0186,Silla Ergonómica,Muebles,1,859.01,859.01,Lima Centro,E-commerce
2823,2023-12-28,29,Cliente_0189,Proyector Benq,Tecnología,11,1768.13,19449.43,Lima Sur,E-commerce
2824,2023-12-11,38,Cliente_0091,Tablet Samsung,Tecnología,2,740.78,1481.56,Callao,Teléfono
2825,2023-12-19,47,Cliente_0034,Archivador Metálico,Muebles,3,368.66,1105.98,Lima Este,Teléfono
2826,2023-12-01,31,Cliente_0006,Escritorio Standing,Muebles,4,1283.98,5135.92,Lima Sur,Distribuidor
2827,2023-12-20,40,Cliente_0004,"Monitor LG 24""",Tecnología,9,701.12,6310.08,Lima Norte,Distribuidor
2828,2023-12-13,33,Cliente_0028,Folder Manila x50,Oficina,11,20.59,226.49,Lima Centro,Distribuidor
2829,2023-12-10,45,Cliente_0103,Webcam Logitech,Tecnología,4,210.22,840.88,Lima Este,E-commerce
2830,2023-12-16,14,Cliente_0071,Proyector Benq,Tecnología,9,1902.98,17126.82,Provincias,Teléfono
2831,2023-12-13,50,Cliente_0122,Teclado Mecánico,Tecnología,8,176.3,1410.4,Lima Sur,Distribuidor
2832,2023-12-13,32,Cliente_0036,Archivador Metálico,Muebles,15,431.85,6477.75,Provincias,Directo
2833,2023-12-14,28,Cliente_0066,Silla Ergonómica,Muebles,3,977.82,2933.46,Lima Este,E-commerce
2834,2023-12-02,35,Cliente_0190,Mouse Inalámbrico,Tecnología,4,96.13,384.52,Provincias,Teléfono
2835,2023-12-21,10,Cliente_0134,Mouse Inalámbrico,Tecnología,4,92.24,368.96,Lima Centro,Distribuidor
2836,2023-12-17,3,Cliente_0148,Papel A4 x500,Oficina,8,23.4,187.2,Lima Este,Distribuidor
2837,2023-12-19,34,Cliente_0104,Router WiFi 6,Tecnología,4,332.88,1331.52,Provincias,Distribuidor
